Date;xlp;xle;xlv;xli;xlb;xlk;iyt;xlu;vcr;vfh;vnq
2008-05-02;20.126134872436523;58.08535385131836;25.711881637573242;29.896930694580078;32.153743743896484;20.312898635864258;81.37411499023438;26.003633499145508;44.56904220581055;38.848995208740234;40.30940246582031
2008-05-05;20.054540634155273;58.92662811279297;25.63967514038086;29.820070266723633;32.881072998046875;20.222761154174805;81.10821533203125;25.62961769104004;44.04380416870117;38.3940315246582;40.19633102416992
2008-05-06;20.183422088623047;60.48805236816406;25.591543197631836;29.935361862182617;33.146244049072266;20.468584060668945;82.3862533569336;25.623281478881836;44.221710205078125;38.679344177246094;40.47601318359375
2008-05-07;19.99009895324707;59.361549377441406;25.366918563842773;29.47421646118164;32.77500915527344;20.108047485351562;79.86445617675781;25.236597061157227;43.57786560058594;37.32987594604492;39.375144958496094
2008-05-08;20.047378540039062;60.55223846435547;25.270648956298828;29.574129104614258;33.33564376831055;20.140830993652344;80.1303482055664;25.299978256225586;43.49314498901367;37.01372146606445;39.13713836669922
2008-05-09;19.93282699584961;60.43815231323242;25.24658203125;29.38967514038086;32.918949127197266;20.075281143188477;78.97239685058594;25.38239860534668;43.34065246582031;36.71298599243164;38.922908782958984
2008-05-12;20.15477752685547;60.103065490722656;25.439125061035156;29.85849952697754;33.593238830566406;20.403030395507812;80.69648742675781;25.62961769104004;44.18782043457031;37.314449310302734;39.857147216796875
2008-05-13;20.083173751831055;61.08695983886719;25.198448181152344;30.058324813842773;33.78265380859375;20.403030395507812;81.23687744140625;25.591590881347656;44.36572265625;36.913490295410156;40.01783752441406
2008-05-14;20.161935806274414;60.38822555541992;25.407028198242188;30.089061737060547;33.97206115722656;20.444005966186523;82.0602798461914;25.68667984008789;44.806243896484375;37.16793441772461;40.26774215698242
2008-05-15;20.405370712280273;61.18677520751953;25.334823608398438;30.265836715698242;34.35843276977539;20.83731460571289;83.04670715332031;25.66132164001465;45.3230094909668;37.56120300292969;40.75569534301758
2008-05-16;20.398210525512695;63.41834259033203;25.43110466003418;30.188987731933594;34.78271484375;20.78814697265625;82.40341186523438;25.851497650146484;45.00957107543945;37.16022872924805;40.541481018066406
2008-05-19;20.51276206970215;63.81047439575195;25.591543197631836;30.527137756347656;34.691802978515625;20.894678115844727;82.94376373291016;26.14310646057129;44.789306640625;36.998294830322266;40.60693359375
2008-05-20;20.204893112182617;64.44502258300781;25.51934051513672;30.042943954467773;34.87363052368164;20.566917419433594;82.27470397949219;26.32061004638672;44.14546585083008;36.3197135925293;40.05946350097656
2008-05-21;19.99726104736328;63.48964309692383;25.294715881347656;29.535709381103516;33.850826263427734;20.02610969543457;80.23329162597656;26.187484741210938;43.255950927734375;35.47150802612305;39.09546661376953
2008-05-22;20.21205711364746;62.56277084350586;25.56747817993164;29.466537475585938;33.699302673339844;20.099851608276367;80.43915557861328;26.339618682861328;43.349124908447266;35.76450729370117;38.762237548828125
2008-05-23;20.104660034179688;61.50044250488281;25.15030860900879;29.04383087158203;33.237159729003906;20.058883666992188;78.97239685058594;25.933908462524414;42.696815490722656;35.201602935791016;38.57777786254883
2008-05-27;20.161935806274414;61.1012077331543;25.25459861755371;29.351253509521484;33.08562088012695;20.386642456054688;80.62785339355469;26.067031860351562;43.12886428833008;35.556304931640625;39.10737609863281
2008-05-28;20.190574645996094;62.391658782958984;25.230531692504883;29.551069259643555;33.91144561767578;20.501365661621094;81.44271087646484;26.0860538482666;43.40843963623047;35.34041213989258;39.17283630371094
2008-05-29;20.269330978393555;60.68767166137695;25.77606201171875;29.666353225708008;33.68415832519531;20.648855209350586;83.04670715332031;26.36497688293457;43.882843017578125;35.92645263671875;39.5953254699707
2008-05-30;20.398210525512695;61.31510543823242;25.735944747924805;29.850820541381836;33.7220344543457;20.77175521850586;83.4240951538086;26.187484741210938;43.67952346801758;35.633419036865234;39.410858154296875
2008-06-02;20.219215393066406;61.67869567871094;25.43110466003418;29.597185134887695;33.46443557739258;20.47677993774414;82.49772644042969;25.99730110168457;43.222049713134766;35.124473571777344;38.75034713745117
2008-06-03;20.326610565185547;60.35258102416992;25.599563598632812;29.49729347229004;33.502315521240234;20.362062454223633;82.34334564208984;25.769088745117188;43.21358871459961;34.91627502441406;39.00621795654297
2008-06-04;20.31229591369629;59.454246520996094;25.607589721679688;29.381999969482422;33.358375549316406;20.403030395507812;82.81511688232422;26.07970428466797;43.374542236328125;34.77748107910156;39.20854187011719
2008-06-05;20.519926071166992;62.55563735961914;25.83222007751465;29.597185134887695;34.47966766357422;20.820924758911133;84.3676528930664;26.39033317565918;43.93366622924805;35.394378662109375;40.10707473754883
2008-06-06;20.011579513549805;61.32933044433594;25.206472396850586;28.44434928894043;33.46443557739258;20.255535125732422;80.85946655273438;25.69936752319336;42.374908447265625;33.79814910888672;38.42900848388672
2008-06-09;20.083173751831055;63.13315963745117;25.07008934020996;28.73640251159668;33.97206115722656;20.214569091796875;81.85444641113281;26.098724365234375;42.12922286987305;33.312355041503906;37.667327880859375
2008-06-10;20.118982315063477;61.57888412475586;24.82941246032715;28.567317962646484;33.54021072387695;20.124439239501953;81.34835052490234;26.07337188720703;42.24782180786133;33.35862350463867;37.685184478759766
2008-06-11;20.011579513549805;61.95674133300781;24.58071517944336;28.029327392578125;32.94167709350586;19.608213424682617;77.4198989868164;26.048023223876953;41.26512145996094;32.43327713012695;37.11391830444336
2008-06-12;20.147619247436523;61.01565170288086;24.372135162353516;28.129240036010742;32.92652893066406;19.82944679260254;78.2347640991211;25.940250396728516;41.561622619628906;33.01933288574219;37.49477005004883
2008-06-13;20.1332950592041;61.74287033081055;24.757213592529297;28.4520320892334;33.74477005004883;20.04249382019043;79.15252685546875;26.1748104095459;42.58668899536133;33.5899543762207;38.119571685791016
2008-06-16;19.91850471496582;61.963890075683594;24.83743667602539;28.29832649230957;33.71445846557617;20.091659545898438;79.22113800048828;26.20016098022461;42.63751220703125;33.936954498291016;38.6253776550293
2008-06-17;19.854068756103516;62.99055480957031;24.773258209228516;28.236846923828125;33.89628219604492;20.009723663330078;78.59501647949219;26.345958709716797;42.12922286987305;32.973052978515625;37.53047180175781
2008-06-18;19.63211441040039;63.23295593261719;24.49247169494629;27.82950210571289;33.66899490356445;19.796682357788086;78.78373718261719;26.244531631469727;41.31595230102539;32.6491813659668;36.97705841064453
2008-06-19;19.696544647216797;61.71437072753906;24.524564743041992;28.190725326538086;33.72959899902344;19.87042808532715;81.37411499023438;26.27623176574707;41.781890869140625;32.834259033203125;37.83395767211914
2008-06-20;19.472919464111328;61.298316955566406;24.179595947265625;27.720481872558594;33.04690170288086;19.516250610351562;79.8473129272461;25.972888946533203;40.57044219970703;32.11711883544922;36.98300552368164
2008-06-23;19.401004791259766;63.72166061401367;24.356910705566406;27.774520874023438;33.260009765625;19.335474014282227;78.37200927734375;26.285802841186523;39.926605224609375;31.299726486206055;36.066627502441406
2008-06-24;19.465728759765625;62.51353454589844;24.44557762145996;27.4424991607666;32.628299713134766;19.31081771850586;76.84522247314453;26.06867790222168;39.655513763427734;31.647140502929688;36.08953857421875
2008-06-25;19.90436553955078;62.27765655517578;24.7196102142334;27.241744995117188;32.727237701416016;19.47516441345215;77.71553039550781;26.375213623046875;40.28242111206055;31.787031173706055;36.680484771728516
2008-06-26;19.300325393676758;61.82729721069336;24.219892501831055;26.793893814086914;31.920495986938477;19.10538101196289;75.3075942993164;25.589712142944336;38.92696762084961;30.574607849121094;35.45638656616211
2008-06-27;19.098989486694336;62.37057113647461;24.38109588623047;26.021732330322266;31.890039443969727;18.85064697265625;75.52256774902344;25.37257194519043;38.66434097290039;30.193798065185547;35.17900085449219
2008-06-30;19.235612869262695;63.249855041503906;24.647071838378906;26.2611026763916;31.760656356811523;18.82599449157715;75.961181640625;25.99204444885254;38.156036376953125;29.54094886779785;35.227237701416016
2008-07-01;19.21404266357422;63.51432800292969;24.647071838378906;26.24565887451172;31.174598693847656;18.694522857666016;74.69702911376953;26.126150131225586;38.139102935791016;29.875137329101562;35.19708251953125
2008-07-02;19.192474365234375;61.59857177734375;24.477813720703125;25.44261360168457;29.84268569946289;18.447996139526367;71.5409164428711;26.055904388427734;37.444427490234375;29.447690963745117;34.76293182373047
2008-07-03;19.17809295654297;60.690711975097656;24.582595825195312;25.797807693481445;30.025352478027344;18.365819931030273;71.92790985107422;25.78767967224121;37.393611907958984;29.276702880859375;34.40717697143555
2008-07-07;19.372241973876953;59.16804885864258;24.4213924407959;25.76691436767578;30.177553176879883;18.571256637573242;72.05686950683594;25.532228469848633;37.13945007324219;28.367395401000977;33.63533020019531
2008-07-08;19.62392234802246;58.18871307373047;25.066186904907227;26.361486434936523;29.857892990112305;18.76025390625;75.66876220703125;25.666339874267578;38.09675216674805;30.04612922668457;36.14379119873047
2008-07-09;19.429771423339844;57.080684661865234;25.18708610534668;25.627927780151367;29.91118049621582;18.201475143432617;73.92303466796875;25.972888946533203;37.190284729003906;28.546144485473633;33.677528381347656
2008-07-10;19.57358741760254;58.832096099853516;25.324098587036133;26.021732330322266;30.025352478027344;18.431564331054688;74.03483581542969;26.036745071411133;36.40243148803711;28.398479461669922;34.328773498535156
2008-07-11;19.36505126953125;58.47466278076172;24.84050941467285;25.550718307495117;30.002513885498047;18.259002685546875;73.44145202636719;25.83877182006836;35.9025993347168;27.807832717895508;34.159934997558594
2008-07-14;19.37943458557129;58.86067199707031;25.009767532348633;25.666540145874023;30.337400436401367;18.11929702758789;72.54707336425781;25.659961700439453;35.73316955566406;26.50991439819336;32.97203063964844
2008-07-15;19.343473434448242;56.380149841308594;25.130661010742188;25.15691375732422;30.040573120117188;18.078214645385742;71.66132354736328;25.481143951416016;35.826351165771484;25.75603485107422;32.652435302734375
2008-07-16;19.587968826293945;54.929012298583984;25.307981491088867;25.73603057861328;30.15474510192871;18.341171264648438;75.61714935302734;24.97663116455078;37.36818313598633;28.577232360839844;35.03428268432617
2008-07-17;19.62392234802246;54.028289794921875;25.557838439941406;26.4464168548584;30.344999313354492;18.53017234802246;76.87274169921875;24.5806884765625;38.4017219543457;29.680858612060547;35.45638656616211
2008-07-18;19.29314422607422;54.971893310546875;25.549781799316406;26.485027313232422;30.139511108398438;18.735607147216797;77.06194305419922;24.606225967407227;38.198402404785156;30.53575325012207;35.51668167114258
2008-07-21;19.249996185302734;56.61602783203125;25.09842300415039;26.508195877075195;30.763612747192383;18.365819931030273;76.1675796508789;25.04048728942871;37.85953903198242;30.28705596923828;35.782005310058594
2008-07-22;19.587968826293945;54.736000061035156;25.444995880126953;26.832502365112305;30.809274673461914;18.267213821411133;79.26344299316406;24.957469940185547;38.842247009277344;32.02018737792969;36.74077606201172
2008-07-23;19.724594116210938;52.748695373535156;25.557838439941406;27.040977478027344;30.421117782592773;18.595914840698242;79.1946792602539;24.35077667236328;39.66399002075195;32.688568115234375;37.77793502807617
2008-07-24;19.60235023498535;52.62004470825195;25.533649444580078;26.36920166015625;29.65240478515625;18.11929702758789;76.3653335571289;24.31245231628418;38.46949005126953;30.70673942565918;35.27547073364258
2008-07-25;19.49448585510254;52.76301574707031;25.686798095703125;26.616296768188477;29.698062896728516;18.37403678894043;76.90711975097656;24.018688201904297;38.266178131103516;30.559064865112305;35.85436248779297
2008-07-28;19.329090118408203;52.970333099365234;25.47723388671875;26.00629234313965;29.66002082824707;17.987825393676758;75.3333969116211;24.076160430908203;37.325836181640625;29.58759117126465;35.26945495605469
2008-07-29;19.782121658325195;52.34125518798828;25.735149383544922;26.9869327545166;30.246074676513672;18.349388122558594;78.6012954711914;24.108089447021484;38.57115936279297;31.6082763671875;36.90961456298828
2008-07-30;20.012226104736328;55.45798873901367;25.727092742919922;27.30352210998535;30.961484909057617;18.472646713256836;78.55827331542969;24.5806884765625;38.621978759765625;32.08236312866211;36.78297805786133
2008-07-31;19.70302391052246;53.18477249145508;25.75127410888672;26.469585418701172;30.733173370361328;18.365819931030273;78.24009704589844;24.31885528564453;38.35089111328125;31.787031173706055;36.324710845947266
2008-08-01;19.667072296142578;53.177642822265625;25.557838439941406;26.4464168548584;30.177553176879883;18.160388946533203;76.27074432373047;23.622737884521484;38.23229217529297;32.04350280761719;36.3548469543457
2008-08-04;19.846837997436523;50.675655364990234;25.77545928955078;26.330589294433594;28.868478775024414;18.250783920288086;75.79774475097656;23.367294311523438;38.27464294433594;31.47615623474121;35.82419967651367
2008-08-05;20.19200325012207;51.05451583862305;26.613683700561523;27.06414794921875;29.203350067138672;18.595914840698242;79.55582427978516;23.558879852294922;39.9520263671875;32.77405548095703;37.434226989746094
2008-08-06;20.407726287841797;52.21973419189453;26.718463897705078;27.581501007080078;29.49256134033203;18.858861923217773;79.02265930175781;23.68660545349121;39.824951171875;32.57974624633789;37.253318786621094
2008-08-07;20.012226104736328;51.612091064453125;26.396060943603516;26.6549015045166;29.401247024536133;18.82599449157715;77.51771545410156;23.667449951171875;39.09639358520508;31.16527557373047;36.27044677734375
2008-08-08;20.42930030822754;50.739986419677734;26.855472564697266;27.573766708374023;29.27947425842285;19.187559127807617;80.40718078613281;23.737695693969727;40.87541961669922;32.401004791259766;37.325687408447266
2008-08-11;20.609073638916016;50.71854019165039;26.87965202331543;27.64326286315918;29.317516326904297;19.31081771850586;80.02024841308594;23.999536514282227;42.010623931884766;32.898414611816406;38.53167724609375
2008-08-12;20.752893447875977;50.74711990356445;26.8232364654541;27.373004913330078;29.561073303222656;19.351909637451172;78.43788146972656;23.718530654907227;41.46844482421875;31.58494758605957;37.66939163208008
2008-08-13;20.544353485107422;52.541412353515625;26.839351654052734;27.27263069152832;30.200397491455078;19.27794647216797;78.26588439941406;23.718530654907227;40.81612014770508;30.621234893798828;37.12067413330078
2008-08-14;20.63783073425293;51.57636260986328;26.8232364654541;27.373004913330078;30.139511108398438;19.425857543945312;79.40963745117188;23.514184951782227;41.57857131958008;31.367345809936523;37.71763229370117
2008-08-15;20.839183807373047;50.61130905151367;27.089208602905273;27.527442932128906;29.949228286743164;19.499818801879883;79.6246109008789;23.597196578979492;41.993682861328125;31.569416046142578;37.66335678100586
2008-08-18;20.752893447875977;49.967952728271484;26.863540649414062;27.21858024597168;29.675249099731445;19.2533016204834;78.687255859375;23.62912368774414;41.18886184692383;30.89326286315918;37.14479446411133
2008-08-19;20.472450256347656;51.762229919433594;26.742631912231445;26.878828048706055;29.49256134033203;18.916385650634766;76.95014953613281;23.756855010986328;40.26546859741211;30.03836441040039;36.22821807861328
2008-08-20;20.47964096069336;53.25624465942383;26.573381423950195;26.662626266479492;30.010120391845703;18.957468032836914;76.2277603149414;23.84626579284668;40.04521560668945;30.29482650756836;36.282493591308594
2008-08-21;20.2567195892334;54.5930290222168;26.404117584228516;26.72439193725586;30.268892288208008;18.88351821899414;76.12455749511719;24.076160430908203;40.13840103149414;30.007261276245117;35.63727569580078
2008-08-22;20.623455047607422;53.342044830322266;26.847415924072266;27.24945831298828;30.253673553466797;19.146474838256836;77.99068450927734;24.17195701599121;41.019447326660156;30.768898010253906;36.84931945800781
2008-08-25;20.292680740356445;52.648643493652344;26.41217803955078;26.824785232543945;29.599124908447266;18.899951934814453;76.64054870605469;23.916513442993164;40.087581634521484;29.89069938659668;35.733760833740234
2008-08-26;20.213571548461914;53.72091293334961;26.379945755004883;26.817054748535156;29.758956909179688;18.82599449157715;76.5545425415039;24.1783447265625;40.121463775634766;30.209333419799805;36.15586471557617
2008-08-27;20.307058334350586;54.57158660888672;26.42024040222168;26.894268035888672;30.032949447631836;19.00678253173828;77.47472381591797;24.35077667236328;40.384071350097656;30.566843032836914;36.517669677734375
2008-08-28;20.436487197875977;53.613670349121094;26.573381423950195;27.496557235717773;30.459178924560547;19.12181854248047;79.3666763305664;24.38908576965332;41.31595230102539;31.74815559387207;37.44628143310547
2008-08-29;20.235153198242188;53.363494873046875;26.28322410583496;27.195417404174805;30.253673553466797;18.694522857666016;78.91087341308594;24.050615310668945;40.99403381347656;31.74815559387207;37.18699264526367
2008-09-02;20.458072662353516;50.43260192871094;26.234861373901367;27.203128814697266;29.49256134033203;18.587692260742188;78.43788146972656;23.756855010986328;41.61246109008789;32.292205810546875;37.428192138671875
2008-09-03;20.307058334350586;50.23959732055664;26.38800811767578;27.00237464904785;29.340347290039062;18.341171264648438;78.222900390625;23.38006591796875;41.925899505615234;32.58753967285156;38.019142150878906
2008-09-04;20.17761993408203;49.110130310058594;25.80769157409668;26.075788497924805;28.29766273498535;17.68377685546875;76.15894317626953;23.0862979888916;40.587398529052734;31.250774383544922;36.951812744140625
2008-09-05;20.364582061767578;48.90996551513672;25.670673370361328;26.06805992126465;28.328096389770508;17.68377685546875;75.74616241455078;22.600942611694336;40.731407165527344;32.222259521484375;36.957855224609375
2008-09-08;20.796039581298828;48.57399368286133;26.09784507751465;26.485027313232422;28.274822235107422;17.897432327270508;76.52874755859375;23.169328689575195;42.17158508300781;33.52016067504883;38.555789947509766
2008-09-09;20.68817138671875;45.214195251464844;25.87217140197754;25.70514678955078;27.37672233581543;17.585172653198242;74.00043487548828;22.44129180908203;41.18886184692383;31.74815559387207;37.11463165283203
2008-09-10;20.831989288330078;46.99418258666992;25.767393112182617;25.813255310058594;27.6126651763916;17.503002166748047;76.04717254638672;22.690345764160156;41.10415267944336;31.499465942382812;37.18095397949219
2008-09-11;20.918283462524414;47.6661376953125;25.87217140197754;26.407812118530273;28.08453941345215;17.79060173034668;78.6012954711914;22.869157791137695;41.654808044433594;31.942466735839844;37.747779846191406
2008-09-12;20.961427688598633;49.27456283569336;26.113969802856445;26.338319778442383;28.982648849487305;17.872783660888672;78.47228240966797;23.297042846679688;41.34983825683594;31.82588005065918;37.627193450927734
2008-09-15;20.70974349975586;45.50014877319336;25.388580322265625;25.28045654296875;27.780109405517578;17.009960174560547;76.6147232055664;22.48598861694336;40.16380310058594;29.26117515563965;35.45638656616211
2008-09-16;20.70974349975586;47.423091888427734;25.34827995300293;25.35767364501953;28.08453941345215;17.330434799194336;77.80152130126953;22.147512435913086;40.409488677978516;30.89326286315918;37.205078125
2008-09-17;19.96908187866211;46.42945098876953;24.94528579711914;24.50057601928711;27.559391021728516;16.36899757385254;74.9463882446289;21.074623107910156;38.57115936279297;28.35962677001953;35.06443786621094
2008-09-18;20.09852409362793;47.81625747680664;25.26767921447754;25.00248908996582;27.55177879333496;17.067476272583008;77.99929809570312;21.84735870361328;40.09603500366211;30.932125091552734;38.04325485229492
2008-09-19;20.054359436035156;51.09725570678711;25.544584274291992;25.70587730407715;29.30729866027832;17.19198226928711;78.66146850585938;22.549619674682617;40.90932083129883;33.4735221862793;39.176883697509766
2008-09-22;19.94576072692871;50.200801849365234;24.93733787536621;25.02267074584961;28.932151794433594;16.746728897094727;74.78299713134766;21.989099502563477;38.96931457519531;31.600494384765625;35.8845100402832
2008-09-23;19.677885055541992;48.544166564941406;24.34630012512207;24.471437454223633;28.258424758911133;16.738475799560547;74.10364532470703;21.608983993530273;38.393253326416016;31.149721145629883;36.125709533691406
2008-09-24;19.641685485839844;48.687591552734375;24.572996139526367;24.417098999023438;27.69953727722168;16.779714584350586;72.95081329345703;21.80870819091797;38.1729850769043;30.99928855895996;35.87647247314453
2008-09-25;20.126754760742188;49.878074645996094;25.018299102783203;24.61119270324707;27.62297248840332;17.068307876586914;73.58843231201172;22.240371704101562;38.85918426513672;31.57131004333496;36.322418212890625
