Date;BND;GLD;SPY;TLT;VCR;VTV;XLK;XLV
2018-06-07;78.97000122070312;122.86000061035156;277.3699951171875;119.88999938964844;171.82000732421875;106.7300033569336;71.80000305175781;84.55000305175781
2018-06-08;78.87000274658203;123.01000213623047;278.19000244140625;119.52999877929688;172.30999755859375;107.08999633789062;71.68000030517578;85.04000091552734
2018-06-11;78.80000305175781;123.2300033569336;278.55999755859375;119.30999755859375;173.0500030517578;107.20999908447266;71.76000213623047;85.19999694824219
2018-06-12;78.79000091552734;122.81999969482422;278.9200134277344;119.33999633789062;174.0399932861328;107.08000183105469;72.11000061035156;85.1500015258789
2018-06-13;78.73999786376953;123.19000244140625;278.0299987792969;119.27999877929688;173.61000061035156;106.62000274658203;71.73999786376953;85.16999816894531
2018-06-14;78.91000366210938;123.37999725341797;278.7300109863281;120.2699966430664;174.8300018310547;106.52999877929688;72.25;85.61000061035156
2018-06-15;78.91999816894531;121.33999633789062;277.1300048828125;120.37999725341797;175.2899932861328;106.47000122070312;71.72000122070312;85.45999908447266
2018-06-18;78.91999816894531;121.11000061035156;276.55999755859375;120.2699966430664;175.52000427246094;106.08000183105469;71.80000305175781;84.63999938964844
2018-06-19;79.05000305175781;120.80000305175781;275.5;120.97000122070312;174.88999938964844;105.83000183105469;71.43000030517578;84.86000061035156
2018-06-20;78.87000274658203;120.26000213623047;275.9700012207031;119.91000366210938;175.47000122070312;105.79000091552734;71.58000183105469;85.04000091552734
2018-06-21;78.91000366210938;120.05000305175781;274.239990234375;120.54000091552734;174.13999938964844;105.20999908447266;71.02999877929688;84.55000305175781
2018-06-22;78.95999908447266;120.33999633789062;274.739990234375;120.52999877929688;173.50999450683594;104.91000366210938;70.80000305175781;84.93000030517578
2018-06-25;78.94999694824219;119.88999938964844;271.0;120.80000305175781;170.02000427246094;104.0199966430664;69.33000183105469;84.1500015258789
2018-06-26;79.08000183105469;119.26000213623047;271.6000061035156;120.97000122070312;171.22000122070312;103.97000122070312;69.61000061035156;83.88999938964844
2018-06-27;79.2699966430664;118.58000183105469;269.3500061035156;122.11000061035156;168.94000244140625;103.33999633789062;68.66000366210938;83.18000030517578
2018-06-28;79.20999908447266;118.22000122070312;270.8900146484375;122.13999938964844;169.36000061035156;103.77999877929688;69.5;83.29000091552734
2018-06-29;79.19000244140625;118.6500015258789;271.2799987792969;121.72000122070312;169.6300048828125;103.83000183105469;69.47000122070312;83.45999908447266
2018-07-02;78.95999908447266;117.45999908447266;271.8599853515625;121.3499984741211;169.60000610351562;103.9800033569336;70.08999633789062;83.72000122070312
2018-07-03;79.12000274658203;118.6500015258789;270.8999938964844;122.0;168.97999572753906;103.83999633789062;69.26000213623047;83.91999816894531
2018-07-05;79.2300033569336;119.05000305175781;273.1099853515625;122.3499984741211;169.77999877929688;104.56999969482422;70.23999786376953;84.79000091552734
2018-07-06;79.31999969482422;118.86000061035156;275.4200134277344;122.75;171.14999389648438;105.19000244140625;71.05999755859375;86.01000213623047
2018-07-09;79.25;119.1500015258789;277.8999938964844;121.95999908447266;172.9499969482422;106.19000244140625;71.5999984741211;86.63999938964844
2018-07-10;79.19999694824219;118.93000030517578;278.8999938964844;121.94999694824219;173.35000610351562;106.66000366210938;71.7699966430664;86.97000122070312
2018-07-11;79.23999786376953;117.63999938964844;276.8599853515625;122.41999816894531;172.64999389648438;105.76000213623047;71.48999786376953;86.27999877929688
2018-07-12;79.30000305175781;118.12999725341797;279.3699951171875;122.41000366210938;173.6999969482422;106.38999938964844;72.62000274658203;87.23999786376953
2018-07-13;79.37000274658203;117.61000061035156;279.5899963378906;122.72000122070312;174.41000366210938;106.44999694824219;72.54000091552734;87.4000015258789
2018-07-16;79.26000213623047;117.55000305175781;279.3399963378906;122.20999908447266;174.6199951171875;106.55000305175781;72.37000274658203;86.87000274658203
2018-07-17;79.2300033569336;116.27999877929688;280.4700012207031;121.9800033569336;175.75999450683594;106.87000274658203;72.91000366210938;87.3499984741211
2018-07-18;79.19000244140625;116.30999755859375;281.05999755859375;121.48999786376953;175.82000732421875;107.26000213623047;72.79000091552734;87.41999816894531
2018-07-19;79.33999633789062;115.80999755859375;280.0;122.26000213623047;175.33999633789062;106.73999786376953;72.52999877929688;86.93000030517578
2018-07-20;79.16000366210938;116.55999755859375;279.67999267578125;120.76000213623047;174.5500030517578;106.6500015258789;72.55000305175781;86.76000213623047
2018-07-23;78.91000366210938;116.0;280.20001220703125;119.2699966430664;174.16000366210938;106.98999786376953;72.91999816894531;86.94000244140625
2018-07-24;79.02999877929688;116.04000091552734;281.6099853515625;119.68000030517578;173.60000610351562;107.51000213623047;73.31999969482422;87.7300033569336
2018-07-25;79.02999877929688;116.68000030517578;284.010009765625;119.48999786376953;175.0;108.26000213623047;74.23999786376953;88.8499984741211
2018-07-26;79.02999877929688;115.7699966430664;283.3399963378906;119.26000213623047;173.33999633789062;108.5999984741211;73.0999984741211;88.5999984741211
2018-07-27;79.01000213623047;115.83000183105469;281.4200134277344;119.45999908447266;172.60000610351562;108.30999755859375;71.8499984741211;87.95999908447266
2018-07-30;78.91999816894531;115.6500015258789;279.95001220703125;119.05000305175781;171.32000732421875;108.23999786376953;70.7300033569336;88.01000213623047
2018-07-31;78.9800033569336;115.98999786376953;281.3299865722656;119.69999694824219;172.11000061035156;108.66000366210938;70.91999816894531;88.93000030517578
2018-08-01;78.75;115.13999938964844;280.8599853515625;118.45999908447266;171.1999969482422;108.13999938964844;71.55999755859375;88.94999694824219
2018-08-02;78.79000091552734;114.5199966430664;282.3900146484375;118.62999725341797;173.0800018310547;108.37999725341797;72.45999908447266;89.27999877929688
2018-08-03;78.95999908447266;114.91999816894531;283.6000061035156;119.22000122070312;173.22999572753906;109.12999725341797;72.72000122070312;89.80999755859375
2018-08-06;79.02999877929688;114.33000183105469;284.6400146484375;119.29000091552734;174.3000030517578;109.44000244140625;73.11000061035156;89.97000122070312
2018-08-07;78.88999938964844;114.58999633789062;285.5799865722656;118.66999816894531;175.3699951171875;109.80000305175781;73.38999938964844;89.9800033569336
2018-08-08;78.87000274658203;114.91000366210938;285.4599914550781;118.79000091552734;175.9199981689453;109.73999786376953;73.58999633789062;90.12000274658203
2018-08-09;79.0199966430664;114.73999786376953;285.07000732421875;119.79000091552734;176.38999938964844;109.5;73.62000274658203;90.0199966430664
2018-08-10;79.18000030517578;114.69000244140625;283.1600036621094;120.66000366210938;175.3000030517578;108.77999877929688;73.02999877929688;89.62999725341797
2018-08-13;79.19000244140625;112.95999908447266;282.1000061035156;120.41000366210938;174.3800048828125;108.16000366210938;72.93000030517578;89.66000366210938
2018-08-14;79.13999938964844;113.06999969482422;283.8999938964844;120.13999938964844;176.17999267578125;108.87000274658203;73.37999725341797;90.08000183105469
2018-08-15;79.2300033569336;111.19000244140625;281.7799987792969;120.83999633789062;174.13999938964844;108.22000122070312;72.72000122070312;89.93000030517578
2018-08-16;79.2699966430664;111.0999984741211;284.05999755859375;120.83000183105469;175.02000427246094;109.36000061035156;73.04000091552734;90.80999755859375
2018-08-17;79.36000061035156;112.12999725341797;285.05999755859375;120.9800033569336;175.24000549316406;109.88999938964844;73.1500015258789;91.08999633789062
2018-08-20;79.45999908447266;112.69000244140625;285.6700134277344;121.79000091552734;176.49000549316406;110.20999908447266;73.04000091552734;91.38999938964844
2018-08-21;79.41999816894531;113.0199966430664;286.3399963378906;121.37999725341797;178.0500030517578;110.3499984741211;73.16000366210938;91.38999938964844
